"ingredient_id","ingredient_id_old","portion_id","name"
"347207ee-f79a-4a0a-8f99-e2f8499eab44","5af2c167ae08b51b804e5903",d15bc386-eb20-454c-9e42-c744fddc647c,Thon au naturel
"5f58da4e-392d-4763-b637-7f389796b274","64073be1683721c9a32b077d","4925fdce-f889-478f-8ac6-3c9eb55d0617",Thon au naturel
a9327305-e851-446f-8090-d94b11225a40,"5cfa73a8d8a8710016415ac4",e0a9950b-412c-4d5a-ab5b-bf7530297dc4,Tomates cerises en conserve
dd1ba37c-b186-41f1-8d71-f1d0cf92d302,"6405bf9db0da194777986312","991481f5-d7e2-424c-b300-9a661c08d4b8",Tomates cerises en conserve
f48d31ae-5a38-4f54-ae30-5cc48d3d44b5,"5ca75c9ae3f33926060c1fc2",a4ea4f63-b7d2-49dc-a09b-eeb65bd05b85,Tomates concassées
"2acbd5cf-f099-402d-b0b4-45d5e5c61235","5bdc60d1ae08b57bc5462dd2",baad1a8a-1370-41d2-87e2-21270f06ebd2,Tomates concassées au basilic
b4d06358-5f97-41a0-9a65-4c866d174072,"5b76db66ae08b523ce09d3f2","7dbf60fc-b800-48d1-a09e-53279b2763f4",Aneth
"97605c54-803d-4b67-9905-201b9eb5f7f2","5af2bde2ae08b5194415a0c8","80e139aa-a994-4031-ae49-78ea06e19bd8",Basilic
"929668c5-f7d3-44ee-9cf8-824fe384fb8f","6405bf3db9d07cd5d38d79e4","3949add0-751e-44e6-8ebf-3543cbb5191d",Carottes en botte
"61aa522a-cd3f-44fa-a698-243ed78aa4ba","6405bfe6b9d07cd5d38d7c3f","7bcad6b0-4153-42db-8b3b-ba11fdc9e3eb",Cébette
f1b03f3b-93a7-4ff7-ac1e-b35b16dcf84d,"5af2bea1ae08b5194415a392","138b162b-29de-44fc-bc6b-0b2b9b655f51",Cerfeuil
"38606bdc-3e01-4690-b052-1bf3c8927d58","5af2be42ae08b5194415a237","609efe38-9ba3-4598-9569-02ab51d7ed56",Coriandre
d35b8a80-4b5c-4067-8e11-dc3763ff0d48,"5af2be5bae08b5194415a290","88a70f85-5a71-43eb-b182-4302131e754d",Estragon
"790e75a2-2731-4de9-910c-e083538d246e","5ed50d63cb7a11723807e097",e04c3d5d-b3ee-4fcd-bfa0-2457628af6c2,Mélisse citronnelle
b905f909-9710-4c59-b4e8-fe9c3f15b94d,"5c3c5714c445fa5b2f11d713","914b7b30-a546-4c33-9230-b12930cb4e66",Origan
"0bbf4377-a6cf-448e-a5e9-78b238da7d55","5af2be6dae08b5194415a2d4","89d19126-ab20-47b5-a35b-0dbe34363d40",Persil plat
"02c789bb-321e-4f0e-a8ff-8032a869aaae","6405bfeab0da194777986416",d7814c5e-5ecc-466d-ae52-b744a095337c,Radis
"3e782ca1-a5ef-44f0-9e6d-31f505c15918","5af2c156ae08b51b804e58c9","5d316b1b-8f94-445b-b248-1c307d71c7c7",Romarin
"30397759-eadc-4104-a3ef-e38a602da950","5af2bde1ae08b5194415a0c6","30eea9a9-cb39-4066-aa53-7374d294553f",Thym
f3796525-d6de-4129-b8bc-8a44108aab14,"5af2be3dae08b5194415a222","567bbaab-a2fd-40e1-966a-4f78f294beeb",Thym citron
c5c00773-28aa-4ebf-921d-31a31639c45f,"6405bf64b0da19477798624b",d80f1cd6-5621-4ee9-8865-aa9713eeb8e6,Burrata
"74eb4da5-5ce8-4d55-bfd5-345909e50805","64073bda683721c9a32b0776","61bb761e-2fe9-46e6-9a8a-a12d20807eb5",Burrata
e8c5fc02-9ba3-4add-9973-bc91b9b297d1,"64073ba59c6d10cd16eab614",b21afd7e-fec6-44e0-9587-53f29329b01f,Mozzarella
"7f4a6f7e-6f14-4b04-a281-4dc497db0aaf","6405bfd2b0da1947779863c6","24581d4e-9a96-4839-b7f6-18415cfbf760",Mozzarella
"2a57c506-9981-4c5d-8523-caa67a5ef3b4","64073bb9683721c9a32b074d",b8cd8712-a480-46e6-aa9b-e2b6c716565f,Mozzarella di Bufala
a1c9dc25-b1d5-4b1a-aad4-8be5c8a7d927,"5af2be53ae08b5194415a273",d69770b1-ed4f-45a3-8505-a75e37260b3f,Noix de muscade
a1c9dc25-b1d5-4b1a-aad4-8be5c8a7d927,"5af2be53ae08b5194415a273",f8b77023-453d-4922-9d14-d4add1303382,Noix de muscade
b4d06358-5f97-41a0-9a65-4c866d174072,"5b76db66ae08b523ce09d3f2","0050c7c4-1714-44ef-935a-0ab5427858b6",Aneth
f1b03f3b-93a7-4ff7-ac1e-b35b16dcf84d,"5af2bea1ae08b5194415a392",b37340ee-dc33-4f8d-a5d3-106bc6d39caa,Cerfeuil
"38606bdc-3e01-4690-b052-1bf3c8927d58","5af2be42ae08b5194415a237","0978622a-dd7c-4e01-8f83-e881b0da2a87",Coriandre
d35b8a80-4b5c-4067-8e11-dc3763ff0d48,"5af2be5bae08b5194415a290","4701bb15-00c3-4f87-9954-e16897c17dcf",Estragon
"790e75a2-2731-4de9-910c-e083538d246e","5ed50d63cb7a11723807e097","6aa93d63-6d31-4acf-8547-4722dacef216",Mélisse citronnelle
b905f909-9710-4c59-b4e8-fe9c3f15b94d,"5c3c5714c445fa5b2f11d713",e9b41343-8b61-4b69-b6bf-4f229a114e4c,Origan
"0bbf4377-a6cf-448e-a5e9-78b238da7d55","5af2be6dae08b5194415a2d4",cc698206-b467-45ff-ac66-5b7839f2deaa,Persil plat
"1a032402-f82a-4f17-9452-28127b0c0bbf","6405bf54b0da194777986216",e4f1a19e-63a2-4023-a0f0-21930c893c84,Romarin
"3e782ca1-a5ef-44f0-9e6d-31f505c15918","5af2c156ae08b51b804e58c9",d3504826-4fd6-4653-a0a2-f5d323a34cb2,Romarin
"5dcb8253-c5ad-414e-96fb-7b8e79e99bc8","6405bff5b9d07cd5d38d7c76","19dae211-4d11-448e-8873-7cf520bb93e6",Thym
"30397759-eadc-4104-a3ef-e38a602da950","5af2bde1ae08b5194415a0c6",a3d44d24-7410-4bd3-88b1-e654bd9d87c6,Thym
f3796525-d6de-4129-b8bc-8a44108aab14,"5af2be3dae08b5194415a222","1cc07982-1fc6-4801-b269-e232dbaa91da",Thym citron
"33af1be0-6450-46bb-bd7b-59982ac7a050","5c9e3f00c445fa5e1e745da2",f4783f85-07ad-4b8e-afe3-5068df3adfd2,Carottes en botte
ae2857cd-ab51-45c3-8a20-edfb3fd4d806,"5af2be0eae08b5194415a17e","64b9f0b1-fafa-41ba-a1d7-983797a01cad",Radis
a1c9dc25-b1d5-4b1a-aad4-8be5c8a7d927,"5af2be53ae08b5194415a273",fdcc75bb-7fb9-4d71-b1a3-50812d6ec502,Noix de muscade
"97605c54-803d-4b67-9905-201b9eb5f7f2","5af2bde2ae08b5194415a0c8",b9e49453-1e9f-4b83-9fd7-0c8a5a6776c8,Basilic
d45b9b46-db06-44a2-8221-68195c03f949,"5af2be04ae08b5194415a152","92cae2ef-557b-46c6-bfaa-3df23340d84c",Feuille de laurier
"3282bd2d-b7a6-4266-b08d-563a8cc57e38","5c794b05e3f3396cd34fd754","67201c51-9466-42f8-b4d1-cb0d6c4138e2",Feuilles de lasagne fraîches
"404a4433-24c3-4ae5-9cfe-42b3bd96b576","5af2bde3ae08b5194415a0cb","3d37d03e-b309-468d-a0bc-8cf7fa14087d",Menthe
defc8d51-80ad-4516-8265-10d0a75899e8,"5af2bdeeae08b5194415a0fa",f901919a-2137-4508-be0f-237ea51834fb,Sauge
"4ad6ce62-92c2-4612-8824-4fa5ed85fb05","5c8bcd9be3f3397358648c92","1ad4c631-11f7-4ab9-95da-8a01c921756d",Huile d'olive
b5300252-714e-4bb7-a5cf-63bf06e4b356,"5af2be55ae08b5194415a27a",e2863c31-9693-442c-b403-a33e6d99e37d,Lait
"3e570082-6acd-4332-966e-2fb814aa11ab","63e51216bc1d64f7b96e2701",e50ec12b-0066-486c-a294-d86f7f2a8198,Lait
"27ba42ea-bd98-4627-9839-99bb2ec6e44b","5b928b3fae08b553974324f2",eb6cbb79-5f7e-40c4-9ab6-90d0aef608cc,Alpro Cuisine
d40178b6-63cf-4e07-bab6-91bb6b3e4639,"64073bf6df6297bb5beef169",a2b348d3-a8c4-48dd-9cc2-a60b9b260d5c,Bouchées de blé panées
"70394392-813a-48a8-af4e-66f4deb9bfc3","64073bdedf6297bb5beef149","66fd8151-cc0a-4a28-bfa7-11ff4e210578",Boulette thaï
d1d9c648-1d96-428b-8010-1f8136dfe501,"6405bf41b0da1947779861d8","1156e279-1ff0-4cf0-a546-b736826a03be",Chair de tomates
"594d9d1d-f73a-426b-826c-83e454a561ab","6405bfdcaf4af6d531d50d0e",a325f635-8528-43d2-a098-e1951a78b738,Chair de tomates
"37f081a4-911b-4a0a-a848-d599135e577e","5af2bdecae08b5194415a0f0",d957faf4-188f-4edf-9ae6-40a0e8a44085,Crème fraîche
c34bb923-53a4-4e47-b321-c6d637d1ce1a,"6405bf70b9d07cd5d38d7aab","9e902636-972f-40ad-a0df-fcd3e6982078",Cube de tomate à l'ail et oignon
a012edb7-2da3-4ced-b303-2b45855f7c07,"5bc9de6330006c594864b1c2","9850cf1a-aa1f-45ff-aa9b-8bde10f1f66b",Cubes de tomates à l'oignon
ff34ce3d-beed-4409-bfc5-76fc33f2abf2,"6405bf5ab9d07cd5d38d7a62","9a45fa11-6ec0-4255-bdb6-1a7a78ad32e2",Cubes de tomates au basilic
c8c5c487-710d-4c08-87ca-64a96d4c8594,"5af2be66ae08b5194415a2b7","3f56a98f-7507-4e7b-99a7-c0156eaf4639",Falafels
"970f20f4-d925-4340-b6d7-ca4548e8abc9","64073bc99c6d10cd16eab642","0229db9b-50cf-40b9-a1b3-c6731133e30b",Falafels et sauce yaourt-menthe
fe636ff6-204a-470f-9a15-f42ab8ea0dd5,"6405bf50b0da194777986209",a4b7979f-ca74-47e1-8e24-81973d3abffe,haricot de Lima
"75d0431d-1e49-4aee-b67b-92c60c9490e0","5bceef3a30006c2b0d5d7232",dc21043d-07fc-4090-89eb-70e8bf4974e0,Haricots blancs
"7eb761d2-2217-46a8-9c3e-8757b406a84c","6405bf3baf4af6d531d50ad2","2cb2071e-e6f0-47fb-b8ed-b251be1af667",Haricots blancs
"8f38f329-35ba-46d7-947d-ea7c1eb36111","5af2bdf9ae08b5194415a120",b51d1a97-6541-4509-b4b1-8800ecb83773,Haricots noirs
"480a1f2e-098a-4cc4-b7a7-20f4580cd12d","6405bfc9b0da1947779863a7","50d5ce96-11af-4246-96f6-5d7710802c75",Haricots noirs
"568c0def-8ebc-4cae-8147-62524dc67409","5c66d2a3e3f3395bc35f7315",cacbb189-2d57-45a9-9789-89ae0511338c,Haricots rouges
"7c68a0b9-dd2b-44f2-87e5-b56d486a0134","6405bffdb0da194777986456",ceb54fd9-9539-4e19-a744-5d71de1fbe09,Haricots rouges
a874df5c-4974-485f-bfb7-dc26d00a7ce9,"5ea2c7d68dee423f3a615ca6",b83f09f0-963a-4f91-a50d-db64dacdc8e5,Crème liquide
e2372b1e-aa27-4b51-a5d4-1f32af4b5425,"5af2be2cae08b5194415a1e4",d6aa70b0-8d39-42d8-a7b1-35f104838d91,Lait demi-écrémé
"49ad49c1-a1ff-4b70-81f4-0145d29e1ca7","5af2be0fae08b5194415a182",ef0a1f2b-121f-43cc-a327-d581a48b1048,Lentilles
cb98b770-3d22-46ed-a327-16ade4474ef1,"5c876c76e3f3392ed3516c92","802da018-a821-4352-b551-197f5fddde06","Lentilles, cuites"
"02668c9f-5fbe-444f-8498-844101942fa0","64f199da71b62ce128332348",af1c57dc-1988-4958-a615-7e0795f26ceb,Marrons
cae2e16e-4fb0-4264-a1d3-7ddbb6850297,"6405bfe1b9d07cd5d38d7c31","06c722fb-725a-47be-8106-50e0b8b44a79",Mini carottes
"957fb7a1-6c57-4c60-9a46-c4f75a9e752a","64073ba5df6297bb5beef0f1","20441156-3aea-46bf-aa5f-1447e5dd32a7",Mini nems au poulet et sauce poisson
"277aa658-fa27-4e6c-910d-fc6901753ee1","5af2bdf4ae08b5194415a10e",df6ce7ab-b6a3-493f-a058-43ff29dd8787,Nouilles udon fraîches
eefe9e8f-ba45-4e25-9729-8892b4ab06c3,"5c950d82c445fa28d02a8da2","7d8f57b2-0e65-4996-a944-f566ace42c33",Passata de tomates
d62d93ac-b8e4-4e4d-829d-5b725662ca6b,"5c0109bfe3f33939791482f5","39f7a50b-dea4-4774-9b6a-81ecd788f860",Pâte feuilletée
"792af469-66c7-4f9a-a390-62f3458f36e4","5c700022e3f3396c2e00db14","3539d845-6c2b-48c2-bcc0-95491b7f5b37",Persil plat et coriandre
"7586c401-33eb-4014-a7c1-d2cd3758ab26","5e8ddf96e1c4d4221762f1e5",ff3c31e6-968a-44a3-87a8-cb579526914c,Pilons et ailes de poulet marinés aux épices
f1c9af7a-a155-40bd-89a8-fcda2b09d52d,"5af2be4dae08b5194415a261","44ab71cd-f05c-4c52-8802-cfcd9aae5b9a",Pois chiches
fd0d9a39-1fed-4f2c-b5bd-ed0d8f4257c8,"6405bfcdb9d07cd5d38d7be7",d7f41b70-f2e7-4d49-ba9f-9778b368635f,Pois chiches
ce8a2e41-e3e3-407b-b98b-6e9f1933bc23,"64073c519c6d10cd16eab6c0","7f9ee60b-6fb5-4411-92f2-326f303ac8ef",Pommes dauphine
"6dd36b29-6b45-4736-811c-5a6b86058c04","64073bc2df6297bb5beef128","8f2575ad-9b18-4e52-8954-655189b222db",Samossas bœuf
"6ce6cd6a-ea86-47ea-94c0-1098453f74c3","64073bd4df6297bb5beef141","8ff49914-bf34-48a9-ba40-2a512f705db9",Samossas légumes et sauce aigre-douce
f9c28e2d-78d3-440e-b5a6-f8e36a8d86e1,"5af2be45ae08b5194415a241","2f5a7eb3-5870-4adb-8345-226f62b0a881",Tofu
"5f23c4b0-6e1a-4953-831b-49d992a13e72","5b928b4dae08b55383267f82","816fb53b-9a80-4d62-a6d6-58d2334c3390",Tofu peu épicé en dés
f48d31ae-5a38-4f54-ae30-5cc48d3d44b5,"5ca75c9ae3f33926060c1fc2",e721649b-7899-475a-9ba9-1c0de853d17d,Tomates concassées
"2acbd5cf-f099-402d-b0b4-45d5e5c61235","5bdc60d1ae08b57bc5462dd2","5226e46f-956e-4b0e-86e3-e63836dbb90f",Tomates concassées au basilic
"8a46d57d-5a69-424f-be00-d99b311d644a","5c950d88c445fa28f67f6be3","39c5e33f-cce0-49fc-9c15-514d9f2cf751",Aiguillettes de poulet
"92c7b983-a456-4e61-ba45-f35357446a6a","5af2bde3ae08b5194415a0cd","5d3bb496-cb30-424b-9989-d1ddf82884d9",Amandes effilées
"38fd699e-01a3-49c6-b413-dab6392093db","5c264206c445fa3bd93ba752","823fea13-b57f-4e6a-bbc3-5b8f3bf1697b",Ananas
"0e949016-a305-4d3f-9adb-fae85f35a4bf","5af2be9cae08b5194415a381","68cf01dd-386e-41b5-ba43-3e5723f99283",Anchois
"49f23c12-f105-4a91-a792-98776effee13","6405bfb6b9d07cd5d38d7ba5","90467ede-b759-483d-bb82-125c61960b1a",Anis étoilé
b4cb42ec-99a4-4a97-af0b-fe8241ce721d,"5af2bdfcae08b5194415a12f",c41d2c10-1b0b-4ae8-be6b-5dbd96fb33e4,Anis étoilé
fc6aeec8-b896-4795-a292-dafaf5fa0987,"5af2be12ae08b5194415a18e",a4d51f52-04ce-4a46-a390-85be279a12ce,Aubergine
"6ab85628-44c7-4a23-8301-e82d2758ba47","6405bf8eb9d07cd5d38d7b13","6ec28c95-4a5c-478c-9240-e8ce90cc3135",Aubergine
"6b8e6560-a4cd-4dae-bb41-25d38d8bdb4c","6405bf9fb9d07cd5d38d7b57","673a042b-e8bd-447e-b9b5-8edc4ad2da58",Avocat
"6470c9e8-5068-4414-92c2-129b4798dcd8","5af2be5aae08b5194415a28d","4716a1a7-55bb-4c4e-a60a-9ff469ef2b58",Avocat
df36ef38-dc6b-4148-9ca7-989a3223bf1e,"6495be683bcb0c05c0584177",dccca601-32ec-4dc1-99ac-abf31c725365,Bagel
"661d9c50-3dcf-435c-80bb-f80568807aa0","6493fd38f855bec59c8fd365",a8de8bf7-32f3-43cb-b66c-c6c096af81d4,Bagel
e65ef1b6-cd55-44e0-b065-22e7fef29a09,"64073ccfdf6297bb5beef1eb",a747b26d-1334-40ae-b5b2-925d245ac3bd,Bagel
"1948f200-8332-4674-b072-59bd34a7c2ce","6405bf33b0da1947779861a9","6c6db460-fde2-4aff-a173-c2e02aa60ed8",Bagel sésame-pavot
e67fb285-8dec-4291-a0e0-8d1836d375fb,"5d19d7e4fca63a000f6a263a","79eae43d-4c9b-4620-ab51-b2e0d197d747",Baguette
e4247fc4-2cc3-4831-954e-70bcf8c6305a,"64073ba79c6d10cd16eab618",bd36bea7-cef0-469a-b6eb-d488bda772c2,Baguette
"9256a4e2-8cb5-4d01-a293-9af95893b549","5af2be7cae08b5194415a30a","89ad37ac-bef0-457d-83bb-9fabdcc5e12b",Baguette multicéréales
"544d05e7-6151-442c-8100-8507b6b5df3e","6405bfffb9d07cd5d38d7c95","166b18e2-44e0-4343-bb88-8ed0f0c09f5b",Banane
"2d06c390-7eaf-480f-aeed-0de078edd909","5c0109bbe3f339397c2ba5b3","31f8a6a0-8fce-4654-8303-7fef8e5280d6",Basilic thaï
"8a65fdd5-ae3f-4d2c-b974-bc8d5fbe91d4","5d03abf4d2d35b00122f5377",b6143620-af7f-470e-b1e4-836651c10c4b,Bâtard aux figues
e98c42ba-ec97-4e6d-9bcc-4bc99a723b64,"64073bd4683721c9a32b076e","637aa754-bd81-4268-9753-7225334d3281",Bavette de bœuf
"386c8b04-9934-43c8-b7c8-17fc1c5703bf","6405bf97af4af6d531d50c29","66c78723-d5e0-498b-92e2-ba989c656773",Bavette de bœuf
"1ffe4acf-8a44-4991-b317-60cb8c627a3d","5d53dde30f071b001579bac7",fab24769-7700-4a6e-8f30-c15a04bfcda2,Bavette de bœuf
"6dcfb3ce-97c2-4e9c-9717-a85b75783897","644c60f3e915ac78ee7c6776",c76e80db-bf66-4fbf-8569-fd166884e67e,Bavette de bœuf
aa58517e-0166-439c-90ad-e37d4da0d2c5,"5bdc60dbae08b57bc06363d4","95fcc179-67f4-4e98-87d1-c24a05edbeec",Betterave
"0feede62-de7c-489a-8497-8e0470d07a75","6405bfe8b0da19477798640e","4212eefa-094e-427d-aced-4ad5cf41f2d1",Betterave de chioggia
"8c49626f-3bf6-4a62-9501-ea52fe68058f","6405bf4eb9d07cd5d38d7a32","5238b98d-05a5-4025-bc2a-ad917dcfc89f",Betterave jaune
ed20d059-39fa-4e7b-b93f-21dd6013a410,"5af2be5cae08b5194415a295",dc41ae80-c1f4-4419-ac74-9eb6477b7126,Betterave jaune
"436e09fb-dc34-4bbd-b672-e4232f256072","64073c75683721c9a32b07e4","362e41be-c1d8-40ab-847b-a15b0fe110fb",Blinis
"4742a6c6-26f8-4784-939d-8fee9335b52a","64073d179c6d10cd16eab71a",fb6de05f-81ad-4398-bf30-2e1ac1fd08cf,Boudin blanc
eb735c95-50e9-4b7b-940a-8e02430b576d,"5c950d7ac445fa28926e8835","8aa4efeb-825b-4a07-a459-ef51d4d1126f",Bouillon de poisson
"0672f35d-346e-4ac0-b941-709c5866d90b","6405bf72b0da194777986283","858a83bd-2506-4680-8fd0-3ac26c5d682f",Boulettes de bœuf et de porc assaisonnées à l'espagnole
"9c7ee495-66fb-4db5-abb1-a6189ff6dc45","5cfa73b6d8a871000e5b1634",d990cbb9-7fe4-40e3-80b6-86bfe35eb69f,Boulettes de boeuf et de porc épicées à l'italienne
"6a81b5c1-0629-4132-b819-b31c208318a8","6405bffab9d07cd5d38d7c84","95e4b069-53dc-4c0d-9995-f07d08a49858",Boulettes de bœuf haché assaisonnées aux épices Kefta
e946128e-2c28-473e-bbb2-2a511f725398,"5af2c171ae08b51b804e5924","3370be01-fc22-4939-90f0-a25a93d0abd5",Boulettes de boeuf haché épicé
"0f6a9154-8a5d-4f78-b881-9c65ea2b7090","6405bf73af4af6d531d50bba","677cf7f7-740d-4c49-a4d6-d0e95c4d9ac6",Boulettes de poulet haché aux épices italiennes
c2627a86-e0af-496d-970e-7fa0d501ca68,"5c950d20e3f33950f837c012","74847cd5-f533-4890-9fb3-b2df16a1ae73",Boulettes de poulet haché aux épices italiennes
b8300c69-4dbf-4fa9-9198-5564d3f6ac0f,"5c794b0ae3f3396d0b09a2b5","6ef221c3-59ac-41e3-b6d6-535e27e40c91",Boulettes de viande à l'italienne (porc et bœuf)
"359a9c6d-e636-450d-9438-bfadeb23d3c0","5cf144a8806177000e019d26","3502e407-b551-48b2-a10b-09a97c2149cb",Brie
a718c65d-901c-460e-8122-4198743726c1,"5d3f1560265a5e000f76a20b","05be2bf7-acdf-4a9f-9279-8a2e2272d646",Brioche
ca20de25-75fe-4e72-a329-a6de548abee1,"6405bf80af4af6d531d50be4",c1456d7d-7f8c-4ae8-b1fa-e29989d1c52c,Brocoli
bda2cb14-1594-41b9-9dea-4d6619e70295,"5d53d9740f071b00083c90a7","984b04e0-397d-455e-9663-765ef18d3f67",Brocoli
a693b005-627a-434b-a5ff-8a16f3a692ba,"64073d7c9c6d10cd16eab746",db225f59-e859-4c94-a595-11dcac5a1c23,Burger de carotte et de courge
a89391ef-5350-428a-b934-fda9bbe95ff5,"6405bfa4b9d07cd5d38d7b6a","963d9cd1-e896-465a-b909-12dfc7e0dd67",Burger de veau
"0f7a67e2-4004-498c-b289-e329d7347b49","5af2bdf6ae08b5194415a114",ae2d7fb9-547f-4548-b73e-cf4d1ef63053,Burger de veau
"5783c434-8496-4cff-ab86-a1147356bcf5","5c70001be3f3396c2a47cd26",f391becb-75f5-4f0a-a64c-e25072e7c8c2,Burger végétarien
"1da81635-acab-400e-85d5-bc519dbaf390","5dcd727af283181a300ab126",a7e987ee-50b9-41e2-8d5d-c447a0cffd7d,Burgers de sanglier
"74eb4da5-5ce8-4d55-bfd5-345909e50805","64073bda683721c9a32b0776","116402d8-d88b-478c-aca0-abe6a33432a0",Burrata
c5c00773-28aa-4ebf-921d-31a31639c45f,"6405bf64b0da19477798624b",e9e0c3b2-d716-4992-9d38-987f0c36dfd4,Burrata
"22b671c8-a138-4304-863e-2ceef1b83808","5d1b4fca2bd5c6000a2151fc",e4529b91-058b-4c6a-ba14-05379ccdd63b,Camembert
b8ecc04f-8034-4ecc-bdec-63d8c67be539,"5af2be68ae08b5194415a2c0","0e9db366-3142-4907-93c6-84d094823f21",Carotte
"0e363991-67ac-48c2-91f3-5a39eab419ab","6405bfbfb0da194777986386",ca6eebcb-1833-4faf-af1b-b4b95eb15ef0,Carotte
be2dc8eb-daa7-4678-8b2c-627e976178f8,"5af2be29ae08b5194415a1de",e1b52f65-ed5b-4ef8-aab7-0837c41b58ca,Carotte jaune
"536ccda7-3ac5-458d-8bec-abb94b2d8c61","6405bf6daf4af6d531d50ba3",fd0749f4-935d-43f8-ba98-90dd3d5c6e21,Carotte jaune
"20c83d2d-6bd2-4002-85b2-204bd073e206","6405bff4b9d07cd5d38d7c6c","919e1d1b-f8f5-4122-9111-f2689c116436",Carotte violette
c5bbb54f-9c17-44b3-be7b-318e2b5610a7,"5af2be86ae08b5194415a33b","525df6d2-bc38-4019-8f62-1352bae52166",Carotte violette
"33af1be0-6450-46bb-bd7b-59982ac7a050","5c9e3f00c445fa5e1e745da2","6733f86f-d586-4806-a163-0d8046ba656c",Carottes en botte
"0f3c83e3-2a6b-4f2a-925e-4572f6aea0c7","5ba8a96630006c3c346c38b4","2ca72a2c-3f72-425c-be4d-6d9ba6df88cf",Carré de côtes
"61aa522a-cd3f-44fa-a698-243ed78aa4ba","6405bfe6b9d07cd5d38d7c3f","6d283187-ba0f-409b-ad0a-a99a604556d8",Cébette
d278e7e5-d8c2-4b64-9e44-1f4e6421d210,"5c9e3f07c445fa5e4f2059d2","9d54e232-03ad-4751-b865-5a3f6cd664fb",Céleri branche
"3d037201-c822-420a-a8f6-c90e2d681aab","5af2be22ae08b5194415a1c2","7654b2c0-7e33-4471-96b1-9806de44167b",Céleri vert
"3dac3c4d-7614-44bb-9ef9-1ef0f301b578","64073c2edf6297bb5beef192","23b93f31-d500-4e65-8e0d-be8dcd81ffa2",Céleri-branche
"8a8cc335-fec6-4a9b-a80a-2376f7c20c53","64073bee9c6d10cd16eab66f","92811e98-6623-49fa-a418-b65ed11a85da",Céleri-rave
"5f7e84a9-36d5-4b59-b12f-79de6b55aff1","5af2be28ae08b5194415a1d9",ff45e533-fac9-417b-845e-d647093e1dc9,Céleri-rave
"2de07d1b-9d78-4662-860a-20098a74ee6c","64073e939c6d10cd16eab7b8",e951b861-9180-4016-8c4e-e7631c434d16,Chapati
db2acb44-3211-43e2-a76f-26d82c43a2fe,"6405bfd3b9d07cd5d38d7c02","6b43dd8f-b148-4e12-ae4a-78d3e65d0239",Chipolata
"5fb0cd15-f09e-45e6-97ae-d316ef891aa4","5af2be5eae08b5194415a29c",a5131feb-8040-4c97-a4dd-6a6cfcf75c01,Chipolatas de bœuf
"9f6f5fa2-9551-42f5-af30-b91cb1083fdd","5af2be5fae08b5194415a29d","5b45f4b8-49dd-4719-a6ef-4a77fa78ba00",Chou chinois
"508c30aa-ce62-4e15-ae6c-d59c55304fae","6405bf71b0da194777986282",d5193824-801a-48d3-8da3-6c93724a0e5a,Chou chinois
"1ac58fe2-f96f-4211-a9e4-ff851f30c8de","5e1f0278e2e6d65ec87f8933","5c4d8e11-463d-4d6a-b358-7733fdfc483b",Chou pointu
ba46a541-4d7e-4585-a389-bdbe5cffcb44,"6405bf85af4af6d531d50bef","72e2c747-fe20-46fe-bb82-1f67203c3810",Chou pointu
"02d26cb1-e6e7-4cda-818d-106216835cc4","64073f16df6297bb5beef2b7","8b20c47c-3f66-449a-90b1-b8dba7e04aa5",Chou vert frisé
"3eef31d0-29c8-4e61-81b0-e9c3a0ea4012","6405bf89af4af6d531d50bfb","40d19aec-2c18-408a-a1ba-ab6fb0d9dfdb",Chou-fleur
"854eb97e-76dd-48e6-8fe2-f0d1df1d33d2","5af2bdeaae08b5194415a0e8","31655f00-a74e-43a2-9869-a05bb5865238",Chou-rave
ba68fc49-5dd0-4d8f-aa02-e000487bb494,"6405bf26b0da19477798617a",de19a5f6-6f9e-47b6-8ec6-8bf899d03718,Chou-rave
"9805fe35-b4ea-4acc-b8ef-6b41a19193e2","6405bf7aaf4af6d531d50bd5","763b28ab-a50f-4ea3-817c-59328b6cdee5",Choux de Bruxelles
"226ff02f-a8e8-4383-943c-9285537d16d6","5c794b0be3f3396cd0285662",ddf3e00a-6c66-40dd-9f38-51374c22ba8d,Ciabatta
e2487ad9-9dae-43c0-b20d-81d6aed6848b,"5af2c152ae08b51b804e58be",b1a15837-ba6e-46d9-9338-f663750798c8,Ciabatta aux olives
"818e70c7-cca0-4c54-8dc3-030ee0570a7b","5c865506e3f33953c57bce32","5b83e656-4695-4843-9754-7ff630affc95",Ciabatta blanche
"99a147ed-08bc-4ef5-bcb2-69cccb970d2c","5c8bcda7e3f339735a76c464","1d74cc9b-a68f-4235-b11c-9039d81e148c",Ciabatta complète
ba760888-fc66-4433-a6a4-a2d233f0e47d,"5c0e2cbce3f33937c643dfa2","5009f392-5ab2-4d52-b935-f383dc2e974b",Ciabatta grise
"96da2233-b11e-42ae-b852-0816e20dc821","64073bbedf6297bb5beef120","0e0ef131-fe51-44d5-93d5-05cea1b567eb",Ciabatta grise aux graines de tournesol
bc220d25-6725-4fbe-9084-918e77d13cdc,"5af2be97ae08b5194415a373","1c1cc477-c317-40e6-a145-fce9754d80cc",Ciabatta grise aux graines de tournesol
"1e677eec-4673-45d6-9250-521215cae3bc","5af2c14fae08b51b804e58b5","6bdefe13-5e7d-442a-bf4f-31caea7c04c1",Ciboule
