"ingredient_id","portion_id","name","portion","quantity","unit"
"6d6a9f30-5fe1-4ca5-8526-4d0c1b894e3f",b0a96476-498c-4256-8d65-8932d6402238,"Pâte d'amande, préemballée",Tranche,50.0,g
"6d6a9f30-5fe1-4ca5-8526-4d0c1b894e3f","4a3249b9-c7be-499e-8b2f-6cd4842466bf","Pâte d'amande, préemballée",Portion,100.0,g
c0a3de38-6d0e-4e77-84f4-f6e81672e4c6,c50ec995-561a-4f83-b57a-0b590ffa8959,"Soja, graine entière",Tasse,180.0,g
c0a3de38-6d0e-4e77-84f4-f6e81672e4c6,"50c497bd-08bc-4a16-a58f-c55374a471e7","Soja, graine entière",Cuillère à soupe,10.0,g
"1204def5-523c-434e-83a0-ea43fdcde036","74ae5e32-93fe-4381-b119-f97bb6502741","Pomme de terre primeur, sans peau, bouillie/cuite à l'eau",Unité moyenne,150.0,g
"1204def5-523c-434e-83a0-ea43fdcde036",fe8d0c97-3205-48b9-8839-1e82d9133d0f,"Pomme de terre primeur, sans peau, bouillie/cuite à l'eau",Kg,1000.0,g
"42d8ec40-177d-43d0-8ab3-9233bb2a097b",dafe488f-9cfc-418e-ade7-376dfcd9d3c1,"Moule de Méditerranée, crue",Portion,100.0,g
"22265918-9217-405e-900a-a00304210be4","180597c6-254a-44a7-a945-a13d354a4bcd","Pecten d'Amérique ou Peigne du canada, noix, crue",Unité,25.0,g
"22265918-9217-405e-900a-a00304210be4","53127bc9-5f6c-44be-a7f3-a1849ed79d57","Pecten d'Amérique ou Peigne du canada, noix, crue",Portion,100.0,g
ad910874-5584-4014-bc2b-6f6d84ae0fbd,cbf51aee-225b-4576-953a-e04601df3891,"Rillettes de maquereau, préemballées",Cuillère à soupe,30.0,g
ad910874-5584-4014-bc2b-6f6d84ae0fbd,"131548fe-aa28-456b-8a20-f14e13aad4f8","Rillettes de maquereau, préemballées",Portion,50.0,g
"1e6756b9-57a1-4806-8cf2-402ed2779775",b1dea67f-4524-4c39-a626-36dd4fad48cb,"Pop-corn ou Maïs éclaté, à l'huile, salé",Tasse,30.0,g
"9375977a-9b5d-41d5-969a-f07d389c8e1e",c0f63605-e963-41fa-b043-92f470b0819f,"Pop-corn ou Maïs éclaté, à l'air, non salé",Tasse,30.0,g
"5b40f02c-321d-4c17-abdc-1818aadea38c",c15f6a95-8e37-4dd8-9ddb-0021d9e7ce86,"Pop-corn ou Maïs éclaté, au caramel",Tasse,30.0,g
"0aa07e2c-e145-45da-b801-04af1eec3cb4",ce367678-f215-4801-a86c-767cfcddad3e,Chips de crevette,Portion,30.0,g
cd9c8d09-351f-4e8d-a4d1-eb8345693ee6,cf476f23-038f-4815-add2-a7be7ee62d75,Chips de maïs ou tortilla chips,Portion,30.0,g
"3432de1d-1db4-4f88-9e74-a4c6000fcf0b","4bf363b6-a0de-46a4-a5c0-f83238cb209c","Biscuit apéritif soufflé, à base de pomme de terre",Portion,30.0,g
"18805c1a-5298-4ce0-aaad-b7b0bf10aa8d",ba69dd6f-08d8-4710-b907-37a97984992d,"Biscuit apéritif, mini bretzel ou sticks",Portion,30.0,g
"834008b8-5502-4cd0-ad86-41d99617588a","74446629-7b62-4502-9bf9-aff5638f5c9c","Biscuit apéritif soufflé, à base de pomme de terre et de soja",Portion,30.0,g
"397eb87f-58ff-4ac7-b99f-97c8e00f0611","583f397d-cbef-4935-b1d2-8d3a8150f4ca",Biscuit apéritif (aliment moyen),Portion,30.0,g
"76f44ff6-3ab5-48e9-9595-3ec3c6b60fc6","8914a346-a2ac-41a8-a143-811c5818dd1e",Biscuit apéritif feuilleté,Portion,30.0,g
f2cd366f-48b8-47de-b582-21729833f0ac,"15b43aa3-e4b7-4c16-901d-57ca43fc73aa","Crêpe dentelle (pour apéritif) au fromage, préemballée",Unité,10.0,g
b6659d0e-45e7-4044-b11c-017a409b8591,ea9c0873-1c2e-4ce2-9dc9-4a2fafe416a3,"Viande blanche, cuite (aliment moyen)",Portion,100.0,g
"951ca90d-6122-4d58-b72d-70e06dc018ef","52b6aa53-664d-40c4-a671-538de2ca8a5e",Viande cuite (aliment moyen),Portion,100.0,g
e4475a8a-ef26-49e1-bfaf-8b91f7d07e0f,"284604dc-a9e4-4e02-b9c3-9d7e75f00dbf","Volaille, cuite (aliment moyen)",Portion,100.0,g
"749920a7-0736-49b8-a25b-6ebf1ce7ec60",db4af414-f22b-4c33-97d9-c207785f68ee,"Viande rouge, cuite (aliment moyen)",Portion,100.0,g
"3ac3a82a-2d66-4499-b988-1108b7c0931b",d971ea3c-f28e-4d5e-9900-b3c2127bf6ac,Charcuterie (aliment moyen),Tranche,50.0,g
df3b28a7-61a8-48f8-bc50-8a118cc81837,"3bb28850-8844-43dc-89b8-025965fbae89","Hareng fumé, à l'huile",Filet,50.0,g
"8cecba0f-2241-48f7-b511-de246d0f9eaa","859e776a-b23b-4e08-a34d-1821b95a6638","Merlu, cru",Filet,150.0,g
d895b462-a82c-4c90-ac24-61212b22a433,b382eebe-d180-4e65-9de8-582f9da05709,"Grenouille, cuisse, crue",Unité,40.0,g
a6341c44-9975-4b09-a3e6-0e49f0825125,"975d937c-f7da-4adb-b033-6c4343d81345",Saumon fumé,Tranche,50.0,g
"158eda59-d0ed-49ab-a77e-f79180b1c654","583a1366-4ac6-4934-bf68-4f2cd62d5187","Lieu noir, surgelé, cru",Portion,150.0,g
"3d2abf6b-c8bf-4319-888e-99322f815e99",a09005ff-f918-46de-b04e-b172940ccf3a,"Cordon bleu de volaille, préemballé",Unité,120.0,g
"3d1116c0-0252-4256-8cbf-7e0db797719e","7a0a1567-df01-4618-ae86-929c6c91d062","Boeuf, boulettes cuites",Boulette,40.0,g
"16f55f8d-34ee-4790-939f-a9a39a7dea52",ee37f438-8852-4b1c-829e-03da9b2c6df5,"Veau, escalope panée, cuite",Unité,120.0,g
"84a7b643-dfb3-4c23-8f9f-fa110ddf7c78","3e3b2771-9a6a-49c7-95bd-d55a0430eca3","Boulettes au porc et au boeuf (à la suédoise), préemballées, crues",Boulette,40.0,g
ccac2884-6ec5-4765-98bc-94263a510168,"129b0d21-5fc0-4541-b489-910e12b77308","Boulettes au boeuf et à l'agneau (type kefta), préemballées, crues",Boulette,40.0,g
"617b8a10-dbb3-4aab-b40a-820633a74d68","5238ba28-aa65-4c92-8a9c-6931cec176ce",Brochette de volaille,Brochette,150.0,g
"3188158d-9125-476f-882d-95e0eb0a0443","4fa445a8-ebb4-47cd-952f-c83589e06aa8",Brochette de boeuf,Brochette,150.0,g
"4a258639-c076-4552-a193-45c15f17119e",a7f4ee88-6e81-41fb-87a2-4f26f9e96481,Brochette mixte de viande,Brochette,150.0,g
ad5e2ed1-4202-4592-8f30-d4eae8c9fe5c,"87f59d0f-685b-4b2f-a6d8-8fb37748d81a","Volaille, croquette panée ou nuggets",Unité,40.0,g
"214eff42-1480-4d82-8b5a-ae5ed0c43c52","47797e6f-6fd1-43d6-a09d-9c658cc4165c",Brochette d'agneau,Brochette,150.0,g
"2f3324b3-994f-4c36-b001-1cb82d654591","8797fe9a-2e21-40d3-bd72-e19f88218a5e","Brochette de porc, crue",Brochette,150.0,g
"4024246a-5443-421c-93f4-f8014d465e87","93a9cdda-8f24-45c5-8360-20a27fcd69ae","Poulet, croquette panée ou nuggets",Unité,40.0,g
f4b295f2-b570-40c2-a38d-a0b5dd8cc8af,"50fed1bb-b361-4d82-bfc2-2a0974e63543","Poulet, manchons marinés, rôtis/cuits au four",Manchon,40.0,g
"2889b31f-70fb-4717-b0c6-983d9df7f1cb",decb9446-cf57-493b-a02f-3dc192207aec,"Poulet, escalope panée",Escalope,120.0,g
ba4fa60b-f059-4387-9667-fdd925eba2b3,aaa45474-fbe8-4135-998f-7ff0575b586a,"Dinde, escalope viennoise ou milanaise ou escalope panée",Escalope,120.0,g
e8b29a9a-d7ee-41f2-8ae8-b843cddb67f6,"6bfb67d0-2e8a-457b-8f6a-6804821f712f","Saumon, cuit, sans précision (aliment moyen)",Portion,150.0,g
"63471b61-28f7-4920-89e3-94f731575ecf","7d4e8a3a-b8c9-4143-a948-922c91e124f8","Cabillaud, cuit, sans précision (aliment moyen)",Portion,150.0,g
"60a6909a-cd88-4d7a-aa6a-d970c7b197d6","2910002d-1307-4688-8174-82254fc9e1db","Hareng fumé, filet, doux",Filet,50.0,g
c335fb7f-0692-4665-8cd3-786b64783b27,"8f431f03-b939-4a35-b54e-70f93f510956","Églefin, cuit à la vapeur",Portion,150.0,g
ef57cd56-2476-453b-94dc-eda1bfe87fb3,c5af281b-512c-43a3-b152-e99c94ec0d78,"Hareng, grillé/poêlé",Portion,150.0,g
"1c3f1f50-620b-4773-9b5b-950ca96446a4","9944af10-a525-4c1e-ba6d-2cd8059d7e7f","Hareng fumé, au naturel",Filet,50.0,g
e8ebc34d-884a-4600-93dd-01d83d51c8f3,"3b0c21e6-b8de-4ccd-80a8-dc5a33307b1f","Lieu noir, cuit",Portion,150.0,g
"321f251c-929a-44eb-9d33-11f6ee670a79","2ed176b8-7bbc-4ce7-8c47-91416a97fdda",Haddock (fumé) ou églefin fumé,Portion,100.0,g
"80d6cede-9cfe-4fc8-818a-b97aec4d6329","9545e248-6760-40c3-b948-b0f1f382465f","Sole, frite",Filet,150.0,g
"5273ce84-b96a-49b5-a82a-4de55b460e11",eb69e573-ab1d-4a2a-aeeb-b074e0556bbb,"Raie, cuite au court-bouillon",Portion,150.0,g
"64795ec0-6597-4f76-bff4-dc99c45d8a5c",ff18e817-c3e8-4f17-96f3-468c61b2809c,"Lotte ou baudroie, grillée/poêlée",Portion,150.0,g
aee851c8-e5ea-4377-bf53-7c2d0efe15b7,"82238002-dadf-4293-98e2-e353ba30a7ea","Espadon, rôti/cuit au four",Tranche,200.0,g
"546fad7e-8d38-4242-bab9-846b1ee698b5","1a9b50fd-5217-4a88-9563-1dde8c9cdcb1","Turbot, rôti/cuit au four",Portion,200.0,g
"88b86322-e43a-40be-b585-7569210578b2",d2dafcc9-4fd2-4667-8d4d-5498b40ef184,"Truite d'élevage, fumée",Tranche,50.0,g
"7b73567f-256c-4541-8513-eb38ce604ae4",e5745256-9db7-4818-93df-78ace427a855,"Merlu, cuit à l'étouffée",Portion,150.0,g
"734dc46f-87c1-488e-84f3-286b8b9b3265",f8a85429-64e5-4c88-9eeb-1dfa899818aa,"Anguille, cuite (aliment moyen)",Portion,150.0,g
"6ed672e4-a03c-4ad0-8b42-642ee89983e8",be01e9d4-16f5-4a9f-a1d0-307ab62fd6f1,"Cabillaud, cru",Filet,150.0,g
"85f65298-d3e6-4f01-847a-0e6596f34e36","3ccd8db1-2be7-478c-9bd6-b4d30d396f7d","Merlu, filet, surgelé, cru",Filet,150.0,g
"9eaade2f-15d0-4b37-908a-5bd3c01558d8","9381ffbf-c334-4698-81b6-4e5c0dd67800","Maquereau, cru",Filet,150.0,g
"6dc95324-141c-4f22-b00d-12274a17f095","052041bf-db96-4f28-b471-d2e2e7ad7a3a","Raie, crue",Portion,150.0,g
"25c26b20-b83a-4d82-b282-c7c478bf16dd","6c99a012-51dd-4579-ab67-c88d74ddfbbf","Carrelet ou plie, cru",Filet,150.0,g
"6a83f4aa-a691-46f7-b929-10feae17bc04",a49a67f6-c9e2-47bc-9dc8-a0cb7445c178,"Limande, crue",Filet,150.0,g
"124d8bf2-a15b-4418-859a-1b2993a30cf2","5b3e1b96-fdb3-46f4-a029-1b58aac04a45","Sole, crue",Filet,150.0,g
e72b77e4-fa6d-4972-b318-4d268dc05a27,"133b5c5b-aaac-4631-8820-fe1e2e22c322","Thon albacore ou thon jaune, cru",Steak,200.0,g
"5462cd4a-6f5c-4aa2-b3d5-47bc92e32202","6af137eb-4d3a-41c7-b573-cae152c04b84","Grenadier (de roche), cru",Portion,150.0,g
"198efb44-a563-45cd-be64-0b6fe1df0320","6e739dee-5179-4878-ac96-3da9dd336e51","Lieu jaune ou colin, cru",Filet,150.0,g
"8d7c3772-1ba7-4a3f-996f-4a6b4ae54061",b6dbe2f1-1017-4640-9ba6-cd6acfb242cf,"Julienne ou Lingue, crue",Filet,150.0,g
d99e1830-c7d4-45b1-822b-1f3d7504082d,"509b2b86-2988-45a9-a89d-f01bcd3b85b0","Crevette grise, cuite",Portion,100.0,g
"725b2393-73a8-4b7e-ae20-6e500081f598","6a0c712b-7b7b-4b71-8a99-495647c7c769","Coquille Saint-Jacques, noix et corail, cuite",Unité,30.0,g
"26162932-88f1-49d1-882b-1ebb4ac264ef","95a35b5f-a92b-47bc-bc59-93ead9139008","Crevette, cuite",Portion,100.0,g
be98bfc6-c38d-43ff-960c-24dfe00dda96,"17a732bb-a6b3-4c98-b865-27a878b20634","Eau de vie, type calvados",Verre,30.0,ml
"2d2519e8-473d-49f6-85b9-185a03ed8523","8413189f-51e0-4fd1-a762-d89a954fd3a0","Homard, bouilli/cuit à l'eau",Unité moyenne,400.0,g
f881f77c-2e83-4413-8dd6-7e293b5f8074,"13580166-3bfc-4d80-a3b4-c2cf86f121ce","Langouste, bouillie/cuite à l'eau",Unité moyenne,350.0,g
a81e35e4-f149-4076-86e7-e8da90284269,"302df1e6-9fb3-4d02-ad6d-cdc3eca6ed76","Crabe ou Tourteau, bouilli/cuit à l'eau",Unité moyenne,300.0,g
d4cbfadb-9393-471e-af76-644dbc500c66,c6819356-4807-447a-bb5e-82c3717ca893,"Clam, Praire ou Palourde, bouilli/cuit à l'eau",Portion,100.0,g
"8b6cc44e-1687-43ea-a253-1303f0f145f4",ea1064b6-2d15-4574-9047-2debaf33f7da,"Homard, cru",Unité moyenne,400.0,g
"80933767-e5cf-4090-a44d-c37cf3ecaebe",f3dc6f83-6715-474f-abaf-97dd1f50711d,"Écrevisse, cuite",Portion,100.0,g
d7412fc4-ff97-4b34-899c-7983adc39d1c,be5dab50-8895-4588-82ae-0046c32be93f,"Moule, bouillie/cuite à l'eau",Portion,150.0,g
"1ccaf02d-8a41-4dd5-a050-765c865da1ec","2b9f7223-39d2-473b-8daf-28dc86b75b21",Fruits de mer (aliment moyen),Portion,100.0,g
b967f0a5-373e-4d51-a563-de5bb30f2c18,"5f23f6a5-9dc3-48d0-8326-71ebfc44b1c2","Calmar ou calamar ou encornet, bouilli/cuit à l'eau",Portion,150.0,g
"50fe114e-8fc7-4318-9ada-32135bed76df","5815fb39-10c8-4269-85f5-4b0bc7703833","Calmar ou calamar ou encornet, frit ou poêlé avec matière grasse",Portion,150.0,g
"225afbd8-adc0-43ae-a70a-1412cf515d83","2f6eed36-d904-4094-9a81-51b7cbc0cdb2","Perche, crue",Filet,150.0,g
"5b2c3417-579c-4d98-9571-6f776563662d","936b3764-10ab-41f5-bb34-19cdd4c03b48","Poulpe, cuit",Portion,150.0,g
bb473811-5fa4-4191-aae9-edc4c09a69f5,a9ae2673-90d9-45a5-8234-0f58e5ed64e7,"Fruits de mer, cuits, surgelés",Portion,150.0,g
"9d195486-3283-4af3-ad51-27f3e617bdb9","260b5b86-abb7-4427-b3a0-a60c05c5e355","Escargot, sans matière grasse ajoutée, cuit",Unité,30.0,g
"060f2c23-6f58-4b40-9a06-e57c86106214",e74e20ae-ba12-48e8-b48e-2be3b8ee82de,"Esturgeon, cru",Portion,150.0,g
"5d596b1c-079d-45d0-913e-f3917e44861d",cefe8453-03fb-4f6d-8473-0794e9e0038f,"Calmar ou calamar ou encornet, cru",Portion,150.0,g
"04665708-6458-4da3-b3fb-e484583e9ba5","5d6aca1c-29b8-4c7e-816e-997fbe1ff5ad","Coquille Saint-Jacques, noix et corail, crue",Unité,30.0,g
"49f7c197-2ed4-412c-b21d-e407fceeae0f",d61b141c-b1b7-4d63-b68d-c13882472f76,"Escargot, cru",Unité,30.0,g
"396688f9-17bd-4cc7-93d7-adebcddcb0ab",a152684b-f1c9-48ed-aa34-42d79e70c58d,"Moule commune, crue",Portion,150.0,g
cf8964d8-2bb7-4633-99f0-bede49248084,a84a76cf-9583-4f01-a56b-cb41b178af6d,"Langouste, crue",Unité moyenne,350.0,g
f1e863db-4770-4bcc-a7c6-af2f364a46bd,c1e31180-e196-4cf9-8988-9515f2f7d50c,"Anguille, crue",Portion,150.0,g
"8e7a9c82-1034-49a2-ab14-06c45d4e2582",ebbe5a75-1801-4dde-b5d4-cb26e0717235,"Pangasius ou Poisson-chat, cru",Filet,150.0,g
e809fbf5-0eff-4009-bb5e-1c2bb70848ae,"69d12c89-7962-4479-ba71-4ca1408386a6","Tilapia, cru",Filet,150.0,g
"9fa2cef3-d791-4827-9b20-dd1239586984","2da24e9b-8963-4981-936b-3565fe054d3b","Truite saumonée, crue",Filet,150.0,g
"943ce67f-e779-4d3c-910e-1bd9af8585cd",d5002af9-abcd-4f08-9f8a-f1061b3dd0eb,"Lotte de rivière, crue",Portion,150.0,g
e20e3f33-efad-455a-850a-0f54bcc10120,bf87d5a6-b467-4818-ab6c-0934955bc38f,"Poulpe, cru",Portion,150.0,g
"73a40e59-2727-4531-ad9d-164e7629ee0f",e6cc72a1-d5b5-418c-8612-8dbf9638ce4e,"Bulot ou Buccin, cru",Portion,100.0,g
b30f9100-51da-4e52-9413-2c0398bd45fd,"0bfe199a-a187-4c51-8e11-6d69a9b487ae","Crevette, crue",Portion,100.0,g
fa0d7c8a-aec7-4fec-8448-a31a9b68cb02,"3c6cd98f-6596-47b9-80a5-c910d6a26897","Langoustine, crue",Unité,30.0,g
dde255d8-5b9b-4392-8dfd-0736acf06359,e0a4a931-1d95-4094-aaa9-6a4e853ac816,"Huître creuse, crue",Unité,25.0,g
ed2790cb-8ff6-4b41-82d5-4fc91e08a94e,"2201ac8c-e819-4065-9d10-495323a26567","Huître plate, crue",Unité,25.0,g
"2dfd89f5-d69d-4ece-bda0-5601221f78e8",f54878af-0983-468b-83ed-f2c200a931e6,"Langoustine, panée, frite",Portion,100.0,g
f1bcf886-2fda-4637-abd6-0a9022bd2aa8,e564294d-190c-4d96-a5ff-cc225b285f98,"Crabe, cru",Portion,150.0,g
"1652de89-93bf-4c3b-a49f-5ec59d1f0fc7",ae76e387-549e-4f69-8ace-c78bacde6fc8,"Ormeau, cru",Portion,100.0,g
d6d5a59f-9627-4880-8370-d05c462a5295,a1ad958f-8e97-45d8-bde6-2e4f8769cf93,"Coquille Saint-Jacques, noix, crue",Unité,30.0,g
a57492be-e543-40c6-b8cb-e86cabbbd028,d473e1b3-8d3f-4394-b8d6-fe53827f5a8c,"Pétoncle ou Peigne du Pérou, noix, crue",Unité,30.0,g
a6dc422c-4b72-48c9-b34f-d39b4129346a,"9afe0988-8d3e-41f0-935e-1774b380421d","Rillettes de crabe, préemballées",Portion,50.0,g
f0797302-8ca1-4427-bdd1-3d5eecc7037e,"78a5aefc-cd07-4805-a34b-de5bd8980ec6","Cardamome, poudre",Cuillère à café,5.0,g
"9e218670-5430-4a3e-a5f9-d4270f829875","7946ba33-bf1b-40f4-9a06-4e875bc1e298","Rillettes de poisson, préemballées",Portion,50.0,g
e1f679bc-0784-4b69-8a60-774252dcad33,"074c5c57-6595-4b46-a917-370d04b22dd1","Rillettes de saumon, préemballées",Portion,50.0,g
"6ba61af1-4f23-4156-a6d6-471d05542aba","03964e82-7e15-4e83-8984-ce1e31ec68b5","Muesli croustillant, au quinoa",Portion,50.0,g
"6e3e7fb4-75d3-4ae2-a331-a2b0e888d39a","80eb05cb-3a92-42d2-bec3-306338f88c7c","Rillettes de thon, préemballées",Portion,50.0,g
a9e5f699-025f-40db-9c78-e575c4afe864,b275ff19-cb7d-4f59-9d34-2c7fbbb842fb,"Terrine de poisson, préemballée",Tranche,50.0,g
f837eba4-6e31-40de-b41f-dec542f02fd1,a7b07c94-457d-41ae-9395-5c6e5b8486bb,"Terrine de fruits de mer, avec ou sans poisson, préemballée",Tranche,50.0,g
d5f3d2ce-aa84-4e90-ba74-a84a56201e86,"0d635baa-dfae-47da-9932-ea8af355f102","Tarama, préemballé",Portion,50.0,g
"7c285ae6-4b5e-4ae7-ad3b-c3c48b446d8b","45ea26f5-d082-4e0c-a4a0-0147d7ac3b0e","Calmar ou Calamar ou encornet, à la romaine (beignet)",Portion,100.0,g
"0f4abf1d-c8f1-42a8-88b8-b63e56cfce78",f69d057d-1ee5-4bd8-af44-9faf26df1ccf,"Crabe, miettes et ou pattes décortiquées, appertisé, égoutté",Portion,50.0,g
"4a30c8cb-f3fd-408d-80a2-c66648e1683e","2a1a22e0-969a-4f2c-aa54-d138e947d2f4",Beignet de crevette,Unité,30.0,g
f2faaeb2-bb43-4e4e-b40d-8d98067e5f1c,"469eed92-aa5c-4909-bf21-6585e852e964","Moule, appertisée, égouttée",Portion,150.0,g
"90f7ff4f-9710-44ff-9aee-ee81c9b46bb4","47eab413-0b6e-42dd-84bd-c350ddd1bf34","Escargot en sauce au beurre persillé, préemballé, cuit",Unité,30.0,g
"7aef1046-ff21-45e5-bf9a-17c6698ea4eb","926fa1fb-471a-4fba-add0-cfa5253ee13c","Moules à la sauce catalane ou escabèche (tomate), appertisée, égouttée",Portion,150.0,g
d9debf2a-bce2-4aee-8357-611117804671,"9328f2e6-3ae5-474c-8250-d29f64d9b616",Accra de poisson,Unité,50.0,g
"39deb103-d500-45e7-9adf-6b05c51923f4","9584116e-6e57-4b8f-9b6b-3c88057c6bae",Carpaccio de saumon avec marinade,Portion,100.0,g
"7f0cd80d-c50f-473e-95ca-5f8d74d4de2b","6a15a806-a420-4d7b-aef6-e2f40212c94b","Oeufs de lompe, semi-conserve",Cuillère à soupe,15.0,g
a7b3a3bd-f82f-430f-b361-403b31b0bfb1,"6d470b76-f0ea-4cc4-8d62-91f6c4e57c84",Hareng mariné ou rollmops,Unité,40.0,g
"3623476a-8c51-4cd7-96e8-082ee4cf04ff",b44253f3-8579-4107-bafe-e73397e5761f,"Limande-sole, panée, frite",Filet,150.0,g
"2b57df0a-6117-4f23-a530-e862511891d1","879516c6-6dac-4eea-97fc-f5cec1a2af1e","Pilchard, sauce tomate, appertisé, égoutté",Portion,100.0,g
eee9352e-3725-4443-9ebd-5b207000dcef,"85311618-a5cd-4bfc-9ede-9750741e721f","Poisson, croquette ou beignet ou nuggets, frit",Unité,40.0,g
"6f46bd4b-7b3c-47c4-ba7f-baecbcea7ba7",b98828ee-6119-4df3-ae9d-1ac31bcb1bfa,"Poisson pané, surgelé, cru",Filet,150.0,g
"61aedfc8-35b0-4d4a-ba53-440a918bb7e9",aacb6de2-5d7c-4612-b5e0-987c76a48260,"Poisson pané, frit",Filet,150.0,g
"9624aa3a-1c1d-4e90-8d3a-f5b40625d6d2",c5a2a195-6f20-4e0c-b372-d6005f22e914,"Sardine, à l'huile, appertisée, égouttée",Portion,100.0,g
d6200143-ed45-4c04-872d-3f1bbf5a8a2c,"4ab4f712-e2e8-4d61-94d4-d55fdda29a0f","Sardine, sauce tomate, appertisée, égouttée",Portion,100.0,g
eaf8d081-d84d-44f0-9c1d-ce0d3e7b8447,"4cb37fc9-a7e0-4ef4-8e25-0580a03f0fd9","Thon, au naturel, appertisé, égoutté",Portion,100.0,g
"0c65fc84-e038-46d2-8f8a-37394e5b5795",f73b2080-59d3-4ce9-8ad0-8dbd5752a686,"Sardine, à l'huile d'olive, appertisée, égouttée",Portion,100.0,g
"30e8e5f2-d772-4c28-ab0b-700748f63f2b","4770d40b-d80d-4ed1-9ad0-24b4d44891d7","Surimi, bâtonnets, tranche ou râpé saveur crabe",Portion,100.0,g
aefb006d-ac55-4425-b9de-37e31f95a573,d231a14d-cf49-4714-93dd-24001f5cf5a2,"Maquereau, filet sauce tomate, appertisé, égoutté",Portion,100.0,g
b79a4d7a-797c-466e-b31a-acc89dc9e206,"1484251a-1b24-4028-ab48-ac1e09f0f205","Maquereau, filet sauce moutarde, appertisé, égoutté",Portion,100.0,g
"687d9ff7-086e-43fa-955d-979731da75ce","7ba9b4e4-8ba6-428d-a122-392853b84d9f","Maquereau, filet au vin blanc, appertisé, égoutté",Portion,100.0,g
"7f04953d-9841-4497-ab5d-1722e636ee8f","8068836a-417a-4cd2-9352-31bfe2da2070",Confiture d'abricot (extra ou classique),Cuillère à soupe,20.0,g
bf2dcf08-2482-49c3-9347-74b1d7be792a,"8ae5e985-2870-41e6-b2d5-a3ff4c455001","Maquereau, au naturel, appertisé, égoutté",Portion,100.0,g
"4d7924d2-b729-4fbf-92b1-1aacd66cdc76",d05253f9-2567-43f9-ba57-9979f9357fe6,"Merlan, pané",Filet,150.0,g
"87ebf3a0-452f-4ea1-98fa-d0cc7c0f2e40","1c8afc95-c90f-41ac-b922-1e37bf21348c","Carrelet ou plie, pané, frit",Filet,150.0,g
d2bcd8db-c40e-4b9e-a976-e1b8a1c7edb3,d3229acb-ec3c-49a7-b246-25ba7ae3c55b,"Anchois au sel (anchoité, semi-conserve)",Filet,10.0,g
"85c39501-68f9-4205-93b1-001b86c7d5fe",c7e6fd2e-c059-4206-97a0-4647d06e3896,"Thon germon ou thon blanc, à l'huile d'olive, appertisé, égoutté",Portion,100.0,g
a8c635e0-b000-47ef-874f-e486e514f88c,"2f3c7ad5-cae6-4310-a80c-688b54b36262","Thon albacore ou thon jaune, au naturel, appertisé, égoutté",Portion,100.0,g
b4030a20-7b4a-4437-8352-2ef79bea3fb6,"4c42c3a0-e9b6-49d8-99dd-27105ca1cb85","Anchois commun, mariné, préemballé",Portion,50.0,g
b8f8b2f1-ea15-47c4-b720-ee15f2edd153,eae48edb-36ef-48bf-b9bf-30ade4c8e792,"Sardine, filets sans arêtes à l'huile d'olive, appertisés, égouttés",Portion,100.0,g
"7fe7040d-a09d-44d9-b2d2-dd6d9bc9103f",a2099162-da70-4ad0-957f-ee09ad324c16,"Surimi, fourré au fromage",Unité,30.0,g
df3324c7-a2f2-474d-870c-4cd3af4163fe,"5e38d9e1-d7b1-4458-9efb-2e94396cd092","Thon à la tomate, miettes, appertisées, égouttées",Portion,100.0,g
ac5123be-d5b3-4d2f-a77d-3e11bd4e5be7,fcc89a6f-a36a-495b-a708-5277529d56a4,"Thon, à la catalane ou à l'escabèche (sauce tomate), appertisé",Portion,100.0,g
b9b31768-d858-4a22-b8ec-9c4d66e22ee4,"319f1271-6691-485b-8a37-b85d7ab857ff","Thon à l'huile de tournesol, miettes, appertisées, égouttées",Portion,100.0,g
"512f3025-7a17-4947-86ae-51e408c4048a","358e3b44-dd28-40e4-9139-c3b29f344b20","Oeufs de saumon, semi-conserve",Cuillère à soupe,15.0,g
"9ee1867a-35b9-44c3-aaa4-f642bb12d71e","80bf209c-0dc5-4bfe-96a6-363e4e0fb7f2","Protéine de soja texturée, réhydratée",Tasse,100.0,g
"10cf6011-0450-4496-a027-2c93ef797195",baf29314-fdb2-4c55-b7a6-38d8c953226d,"Tofu nature, préemballé",Tranche,50.0,g
bac05388-32fa-4679-8d85-a2db2222c41f,"3cc9da29-d181-4d40-9e02-2a33a4305065","Tofu fumé, préemballé",Tranche,50.0,g
c32e264d-19a0-454a-b1a2-a363394ca17d,e4195cae-29fb-40bc-aa24-5e0657e3c330,"Bouchées ou émincé végétal au soja et blé (convient aux véganes ou végétaliens), préemballé",Portion,100.0,g
c7ca4b20-7721-4974-ba63-0871490396d8,"28ca74cd-2a74-485d-b6c9-f7baa99c87f2",Marmelade d'orange,Cuillère à soupe,20.0,g
"7120cf2f-9457-422b-ba30-a71a6c909e22",dd529b4a-4639-43f7-9775-db4a9b78bcc5,"Bouchées ou émincé au soja et blé  (ne convient pas aux véganes ou végétaliens), préemballé",Portion,100.0,g
b722bf95-92c3-4b3e-9dec-343c264b9250,"878e9834-f0f3-4391-af29-f161ff867996","Seitan, préemballé",Tranche,50.0,g
c7a6de2b-6fe6-4447-927d-f512e45c0aa1,"07a9e895-5ab5-4378-9a94-837909e5bf4e","Châtaigne, bouillie/cuite à l'eau",Unité moyenne,30.0,g
