"hellofresh_id","hellofresh_name","ciqual_id","ciqual_name"
"5de7a196d4499c140b269f6a",Cranberries séchées,d86092f0-7d9b-43d9-a683-82c568510f41,"Canneberge ou cranberry, séchée, sucrée"
"5af2be59ae08b5194415a289",Noix de pécan,"92ab9b2a-a221-4d8c-84f5-817d202d408a",Noix de pécan
"6405bf3db9d07cd5d38d79e9",Noix de pécan,"92ab9b2a-a221-4d8c-84f5-817d202d408a",Noix de pécan
"64073c3d683721c9a32b07c1",Noix de pécan concassées,"92ab9b2a-a221-4d8c-84f5-817d202d408a",Noix de pécan
"6405c005b0da194777986471",Noix de pécan concassées,"92ab9b2a-a221-4d8c-84f5-817d202d408a",Noix de pécan
"6405bf5aaf4af6d531d50b5c",Noix de Saint-Jacques,d6d5a59f-9627-4880-8370-d05c462a5295,"Coquille Saint-Jacques, noix, crue"
"64073bcb683721c9a32b076a",Cranberries séchées,d86092f0-7d9b-43d9-a683-82c568510f41,"Canneberge ou cranberry, séchée, sucrée"
"64073ba7df6297bb5beef0fb",Crème,"2de6a105-3ee5-4fe7-833f-7c148c659a02","Crème de lait, 30% MG, épaisse, rayon frais"
"6405bfa5af4af6d531d50c61",Crème,"2de6a105-3ee5-4fe7-833f-7c148c659a02","Crème de lait, 30% MG, épaisse, rayon frais"
"5af2c149ae08b51b804e58a8",Crème aigre,b789b378-8578-4f92-87d2-1ad7ee3fc358,"Crème de lait, 15 à 20% MG, légère, fluide, rayon frais"
"6405bf70af4af6d531d50baf",Crème aigre,b789b378-8578-4f92-87d2-1ad7ee3fc358,"Crème de lait, 15 à 20% MG, légère, fluide, rayon frais"
"6405bf73af4af6d531d50bb9",Crème aigre BIO,b789b378-8578-4f92-87d2-1ad7ee3fc358,"Crème de lait, 15 à 20% MG, légère, fluide, rayon frais"
"6405bf3eb9d07cd5d38d79ed",Crème de basilic,b789b378-8578-4f92-87d2-1ad7ee3fc358,"Crème de lait, 15 à 20% MG, légère, fluide, rayon frais"
"5beeea4130006c19492ac425",Crème de basilic,b789b378-8578-4f92-87d2-1ad7ee3fc358,"Crème de lait, 15 à 20% MG, légère, fluide, rayon frais"
"6405bf33b9d07cd5d38d79c8",Crème de basilic et origan,b789b378-8578-4f92-87d2-1ad7ee3fc358,"Crème de lait, 15 à 20% MG, légère, fluide, rayon frais"
"5af2bdf4ae08b5194415a10e",Nouilles udon fraîches,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"64fb3f46786cce2df0e01e68",Nouilles udon fraîches,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"6407391f9c6d10cd16eab609",Nouilles udon fraîches,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"6405bf95af4af6d531d50c1f",Nuggets de légumes,"31278b3e-27eb-4791-8237-2ca6de0881ca","Nuggets de blé (sans soja), préemballé"
"63e5121d81b4b295e66f0254",Œuf,"31ec82d2-c7a1-4c02-8998-8d8c45a23173","Oeuf, cru"
"6405bf55b0da194777986218",Œuf,"31ec82d2-c7a1-4c02-8998-8d8c45a23173","Oeuf, cru"
"5c8bcda7e3f339735a76c463",Œuf,"31ec82d2-c7a1-4c02-8998-8d8c45a23173","Oeuf, cru"
"5af2bde9ae08b5194415a0e0",Crème de cuisson,b789b378-8578-4f92-87d2-1ad7ee3fc358,"Crème de lait, 15 à 20% MG, légère, fluide, rayon frais"
"5af2be52ae08b5194415a26f",Crème d'olives vertes,b789b378-8578-4f92-87d2-1ad7ee3fc358,"Crème de lait, 15 à 20% MG, légère, fluide, rayon frais"
"5ede57241008d9385e77e40a",Oignon émincé,"22c98db3-6c0a-4d5e-8600-146feece5b06","Oignon, cru"
"5af2bdf7ae08b5194415a11a",Oignon rouge,fedb39a7-80b1-4b97-82ca-5fe5652661dc,"Oignon rouge, cru"
"6405bfceb0da1947779863ba",Oignon rouge,fedb39a7-80b1-4b97-82ca-5fe5652661dc,"Oignon rouge, cru"
"6405bf26b0da194777986178",Oignon rouge émincé,fedb39a7-80b1-4b97-82ca-5fe5652661dc,"Oignon rouge, cru"
"6405bf8db9d07cd5d38d7b11",Oignons rouges hachés,fedb39a7-80b1-4b97-82ca-5fe5652661dc,"Oignon rouge, cru"
"5b0bb2b730006c47d07bd8b3",Old Amsterdam,c61ebae3-9574-48b9-a184-ee06e49c0c6b,Munster
"5c8bcdade3f339735d1859a4",Olives & câpres,b5f1ef9c-292d-4ac3-87d4-13b1b94b9c98,"Câpres, au vinaigre"
"6405bf81af4af6d531d50be8",Olives et câpres,b5f1ef9c-292d-4ac3-87d4-13b1b94b9c98,"Câpres, au vinaigre"
"5af2be8cae08b5194415a355",Olives et câpres,b5f1ef9c-292d-4ac3-87d4-13b1b94b9c98,"Câpres, au vinaigre"
"6405bf82b0da1947779862b3",Olives Kalamata dénoyautées,"1e085972-2297-487e-a595-5441ad22ffa2",Olive (aliment moyen)
"5af2be82ae08b5194415a32a",Olives Leccino dénoyautées,"5c322c81-9b9c-41d9-b3c7-1e9737601fd7","Olives vertes, fourrées ou farcies (anchois, poivrons, etc.)"
"5af2be2eae08b5194415a1e9",Orange,d49c78b0-9f9f-4d50-adb6-b643b0c18b0a,"Orange, pulpe, crue"
"6405bf35b0da1947779861ae",Orange,d49c78b0-9f9f-4d50-adb6-b643b0c18b0a,"Orange, pulpe, crue"
"5d80e40b99ea5a049e5cc468",Orange sanguine,d49c78b0-9f9f-4d50-adb6-b643b0c18b0a,"Orange, pulpe, crue"
"64073ba5683721c9a32b0730",Crème épaisse,"2de6a105-3ee5-4fe7-833f-7c148c659a02","Crème de lait, 30% MG, épaisse, rayon frais"
"5af2be66ae08b5194415a2ba",Orge perlé,a9385421-61c3-407c-b489-d15c1968d8c5,"Orge perlée, crue"
"6405bf8fb9d07cd5d38d7b16",Orge perlé,a9385421-61c3-407c-b489-d15c1968d8c5,"Orge perlée, crue"
"64073c479c6d10cd16eab6b8",Origan,"03f1e61d-7787-4684-9daa-251783dc2aa5","Origan, séché"
"5c3c5714c445fa5b2f11d713",Origan,"03f1e61d-7787-4684-9daa-251783dc2aa5","Origan, séché"
"6405bfb7b9d07cd5d38d7ba8",Origan,"03f1e61d-7787-4684-9daa-251783dc2aa5","Origan, séché"
"5c3c5705c445fa5b271d7222",Origan et basilic,a8ee748c-7c64-4137-98b6-b1d5740e2e00,"Basilic, frais"
"6405bff0af4af6d531d50d4b",Origan séché,"03f1e61d-7787-4684-9daa-251783dc2aa5","Origan, séché"
"5af2c14dae08b51b804e58b0",Origan séché,"03f1e61d-7787-4684-9daa-251783dc2aa5","Origan, séché"
"64073fb29c6d10cd16eab818","Origan, sauge et thym frais","1db597b0-f17b-4c1e-97f9-d96c0b67d725","Thym, frais"
"5af2bdecae08b5194415a0f0",Crème fraîche,"2de6a105-3ee5-4fe7-833f-7c148c659a02","Crème de lait, 30% MG, épaisse, rayon frais"
"64073c159c6d10cd16eab692",crème fraîche liquide bio,b789b378-8578-4f92-87d2-1ad7ee3fc358,"Crème de lait, 15 à 20% MG, légère, fluide, rayon frais"
"6405bfc1b0da19477798638c",Crème liquide,b789b378-8578-4f92-87d2-1ad7ee3fc358,"Crème de lait, 15 à 20% MG, légère, fluide, rayon frais"
"6405bf5ab9d07cd5d38d7a64",Oseille,"21444ea3-9542-4d12-8a5f-c23b6efcdb0e","Oseille, crue"
"64073d48df6297bb5beef214",Ossau-Iraty AOP,cf9742b5-a1f6-44a6-9a7c-706c302791ff,Ossau-Iraty
"5af2be3eae08b5194415a226",Pain au curcuma,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"64073c75683721c9a32b07e3",Pain brioché,"2139a860-fb7f-4c6f-88fc-ee06f354da0d",Pain brioché ou viennois
"5df9f3bbe373522ec63de501",Pain brioché complet,"2139a860-fb7f-4c6f-88fc-ee06f354da0d",Pain brioché ou viennois
"5ea2c7d68dee423f3a615ca6",Crème liquide,b789b378-8578-4f92-87d2-1ad7ee3fc358,"Crème de lait, 15 à 20% MG, légère, fluide, rayon frais"
"64073ba6df6297bb5beef0f4",Crème liquide,b789b378-8578-4f92-87d2-1ad7ee3fc358,"Crème de lait, 15 à 20% MG, légère, fluide, rayon frais"
"6405bf79af4af6d531d50bd2",Pain d'épice bio,b8350915-0775-40cc-855f-188d30003b37,Pain d'épices
"64073bc89c6d10cd16eab641",Pain de campagne tranché,"887f8ae5-87c5-4d69-aada-c134f259f8b3","Pain, baguette ou boule, de campagne"
"6405bf4ab9d07cd5d38d7a1f",Pain de mie,"946dd15a-3158-4424-9831-a6693b90254d","Pain de mie, courant"
"64073beb683721c9a32b0781",Pain de mie,"946dd15a-3158-4424-9831-a6693b90254d","Pain de mie, courant"
"648906150635a1e9befbb439",Pain de mie,"946dd15a-3158-4424-9831-a6693b90254d","Pain de mie, courant"
"5cb44981c445fa72dd0dffe2",Pain gris,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"6405bfe9b9d07cd5d38d7c4a",Crevettes marinées,b30f9100-51da-4e52-9413-2c0398bd45fd,"Crevette, crue"
"5f3a2d08e5129030e32ad955",Crevettes marinées à l'ail,b30f9100-51da-4e52-9413-2c0398bd45fd,"Crevette, crue"
"6494e1765f6a5ed9af3caf57",Pain naan,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"64073be69c6d10cd16eab660",Pain naan,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"63e5122081b4b295e66f0256",Cube de bouillon de légumes,"90632422-d831-4fc7-b107-d69791af290c","Bouillon de légumes, déshydraté reconstitué"
"5af2c16eae08b51b804e591a",Pain pistolet aux raisins,"0b7fd17a-f1d9-4e09-a95c-f63d096ebacc",Pain de campagne maison (avec farine pour machine à pain)
"5c8bcd9de3f33973480ec963",Cube de bouillon de légumes,"90632422-d831-4fc7-b107-d69791af290c","Bouillon de légumes, déshydraté reconstitué"
"64946e4f2417a80cb660baa1",Pain pita,"4972f9fb-84d4-48ac-94e8-297fab45c1e9",Pain pita
"64073bc4df6297bb5beef12f",Pain pita,"4972f9fb-84d4-48ac-94e8-297fab45c1e9",Pain pita
"6405bf41af4af6d531d50aec",Pain pita,"4972f9fb-84d4-48ac-94e8-297fab45c1e9",Pain pita
"5cebf6d91ce852000e1825af",Pain pita,"4972f9fb-84d4-48ac-94e8-297fab45c1e9",Pain pita
"5e304af3071555431110c815",Pain plat libanais,"4972f9fb-84d4-48ac-94e8-297fab45c1e9",Pain pita
"6405bf48b0da1947779861ea",Pain plat libanais,"4972f9fb-84d4-48ac-94e8-297fab45c1e9",Pain pita
"64073cc39c6d10cd16eab6ee",Pain turc,"4972f9fb-84d4-48ac-94e8-297fab45c1e9",Pain pita
"6405bfecb9d07cd5d38d7c52",Pain turc,"4972f9fb-84d4-48ac-94e8-297fab45c1e9",Pain pita
"6405c006af4af6d531d50da8",Pak choï,"3acd5537-d26c-4da5-ae94-a982d9e5d8c1","Chou chinois ou pak-choi ou pé-tsai, cru"
"5af2be0fae08b5194415a180",Pak choï,"3acd5537-d26c-4da5-ae94-a982d9e5d8c1","Chou chinois ou pak-choi ou pé-tsai, cru"
"6405bf37b0da1947779861b4",Paleron de bœuf,"25fd596a-f4c8-4560-8cb7-9952b304545f","Boeuf, paleron, cru"
"63e51213a0a0603e5708dcbc",Cube de bouillon de poisson,"90632422-d831-4fc7-b107-d69791af290c","Bouillon de légumes, déshydraté reconstitué"
"5c8bcdade3f339735d1859a3",Pappardelle fraîches,bb8f18fd-4664-46fc-b144-47f2a087fcbd,"Pâtes fraîches, aux oeufs, cuites, non salées"
"6462c7f58c393b044d7447c9",Paprika en poudre,d55e9a25-97ec-46ff-ac04-f8f65bc3d5c3,Paprika
"5c8bcdafe3f3397358648c97",Paprika fumé en poudre,d55e9a25-97ec-46ff-ac04-f8f65bc3d5c3,Paprika
"6405c00cb0da194777986485",Paprika fumé en poudre,d55e9a25-97ec-46ff-ac04-f8f65bc3d5c3,Paprika
"6405bf70b9d07cd5d38d7aab",Cube de tomate à l'ail et oignon,"3a7a263a-485f-4223-ae84-f7478cefb0b6","Tomate, pulpe, appertisée"
"5bc9de6330006c594864b1c2",Cubes de tomates à l'oignon,"3a7a263a-485f-4223-ae84-f7478cefb0b6","Tomate, pulpe, appertisée"
"6405bf5ab9d07cd5d38d7a62",Cubes de tomates au basilic,"3a7a263a-485f-4223-ae84-f7478cefb0b6","Tomate, pulpe, appertisée"
"5af2c162ae08b51b804e58f3",Cuisse de poulet,"2808e1e7-3d16-4359-a5f0-5d3b5e346009","Poulet, cuisse, viande, cru"
"5af2be5dae08b5194415a299",Patate douce,aaf371a4-5762-4548-b9a3-88e3e8cfcc30,"Patate douce, crue"
"6405bf6fb9d07cd5d38d7aa9",Patate douce,aaf371a4-5762-4548-b9a3-88e3e8cfcc30,"Patate douce, crue"
"6503359232e9107c6db92035",Pâte à pizza,"3cf2f9a2-0c7c-4d8d-a183-d60f466c88b3",Pâte à pizza crue
"6405bf65b0da19477798624e",Pâte à pizza,"3cf2f9a2-0c7c-4d8d-a183-d60f466c88b3",Pâte à pizza crue
"64073bc8683721c9a32b0762",Pâte à tarte,"5f62a3da-5ccf-4188-acd1-2779ab3da1a6","Pâte brisée, crue"
"6405bfccb0da1947779863b2",Pâte à tarte,"5f62a3da-5ccf-4188-acd1-2779ab3da1a6","Pâte brisée, crue"
"64073bff683721c9a32b079e",Pâte à tarte,"5f62a3da-5ccf-4188-acd1-2779ab3da1a6","Pâte brisée, crue"
"64073c039c6d10cd16eab686",Pâte à tarte,"5f62a3da-5ccf-4188-acd1-2779ab3da1a6","Pâte brisée, crue"
"6405bff4af4af6d531d50d5b",Cuisse de poulet,"2808e1e7-3d16-4359-a5f0-5d3b5e346009","Poulet, cuisse, viande, cru"
"6405bf67b0da194777986258",Cuisse de poulet,"2808e1e7-3d16-4359-a5f0-5d3b5e346009","Poulet, cuisse, viande, cru"
"5c9e3f0fc445fa5e311e17e4",Cuisse de poulet aux épices orientales,"2808e1e7-3d16-4359-a5f0-5d3b5e346009","Poulet, cuisse, viande, cru"
"5b3f7996ae08b5535d162163",Cuisse de poulet confite,"20479411-0e5c-4597-b234-29fbaa979dd7","Poulet, cuisse, viande et peau, rôtie/cuite au four"
"6405bfd5b0da1947779863d3",Cuisse de poulet confite,"20479411-0e5c-4597-b234-29fbaa979dd7","Poulet, cuisse, viande et peau, rôtie/cuite au four"
"6405bfc7af4af6d531d50cda",Cuisse de poulet en dés,"20479411-0e5c-4597-b234-29fbaa979dd7","Poulet, cuisse, viande et peau, rôtie/cuite au four"
"5c0109bfe3f33939791482f5",Pâte feuilletée,b5c32e80-32ab-44b6-8c6c-358f5da3ca45,"Pâte feuilletée, matière grasse végétale, crue"
"6494e1755f6a5ed9af3caf56",Pâte pour flammekueche,"5f62a3da-5ccf-4188-acd1-2779ab3da1a6","Pâte brisée, crue"
"5c8bce19c445fa62b21ba034",Pâte pour flammekueche,"5f62a3da-5ccf-4188-acd1-2779ab3da1a6","Pâte brisée, crue"
"64073cb8683721c9a32b07fc",Paupiette de veau,"523f3bfa-f32d-4683-b989-c41a8a699aa8",Paupiette de veau
"5d3f1564265a5e000b6055dd",Paupiette de veau,"523f3bfa-f32d-4683-b989-c41a8a699aa8",Paupiette de veau
"6405bf18b9d07cd5d38d7962",Cuisses de poulet,"2808e1e7-3d16-4359-a5f0-5d3b5e346009","Poulet, cuisse, viande, cru"
"6405bf7ab9d07cd5d38d7ad4",Curcuma frais,"13dadc4c-ff50-4ca0-b1d3-c7cfbaa3b02c","Curcuma, poudre"
"6405bf34b0da1947779861ac",Pêche,dabde599-df2c-4dcc-a0e0-1276656fca41,"Pêche, pulpe et peau, crue"
"6405bf4ab0da1947779861f3",Pêche jaune,"1f498d2b-f665-421a-8917-d1f327741c88","Pêche jaune, pulpe, crue"
"64073bb09c6d10cd16eab624",Pecorino râpé,"941d0aba-97bf-4b41-a24a-167c18b43660",Pecorino
"6405bf42b9d07cd5d38d79f7",Pecorino râpé,"941d0aba-97bf-4b41-a24a-167c18b43660",Pecorino
"5af2be68ae08b5194415a2bf",Pecorino râpé,"941d0aba-97bf-4b41-a24a-167c18b43660",Pecorino
"6405bf29af4af6d531d50a90",Curry jaune,"90eb9a2a-1d18-4269-9e3c-002691335ba3","Curry, poudre"
"6405bf7aaf4af6d531d50bd6",Curry rouge,"90eb9a2a-1d18-4269-9e3c-002691335ba3","Curry, poudre"
"6405c013b0da19477798649e",Curry vert,"90eb9a2a-1d18-4269-9e3c-002691335ba3","Curry, poudre"
"6405bf76b0da194777986290",Demi-grenailles avec peau précuites,"5d061b3b-c070-464c-8fee-e60659409d25","Pomme de terre, appertisée, égouttée"
"64073bb59c6d10cd16eab630",Dés de butternut,"5d13e77b-38d7-44bc-b21c-e1b32c24ced3","Courge doubeurre (butternut), pulpe, crue"
"6405bf9eb0da194777986315",Dés de butternut,"5d13e77b-38d7-44bc-b21c-e1b32c24ced3","Courge doubeurre (butternut), pulpe, crue"
"6405bf95b0da1947779862f8",Persil,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"64073bc7683721c9a32b0761",Persil,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"6405bfbab9d07cd5d38d7bae",Persil,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"5cc6ca74945b190017085420",Persil et menthe,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"5e0e0d36b42eb478be0efcfc","Persil frais, coriandre et origan",add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"5d1326adf67e6800151317e3",Persil frisé et ciboulette,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"64073bbedf6297bb5beef11f",Persil frisé et ciboulette frais,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"5d933d5a1e6dab6cc162b001",Persil frisé et thym frais,"1db597b0-f17b-4c1e-97f9-d96c0b67d725","Thym, frais"
"5e735f93cb157d311543dcd2","Persil frisé frais, coriandre et menthe",add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"6405bfb4b9d07cd5d38d7b9b","Persil frisé frais, coriandre et menthe",add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"5af2be6dae08b5194415a2d4",Persil plat,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"6405bfd7b0da1947779863d6",Persil plat et basilic,a8ee748c-7c64-4137-98b6-b1d5740e2e00,"Basilic, frais"
"5d03aab1e6881d00156cbea4",Persil plat et basilic,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"6405bfa4b0da19477798632c",Persil plat et ciboulette,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"64073ced683721c9a32b080d",Persil plat et ciboulette,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"6405c011af4af6d531d50dcc",Persil plat et coriandre,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"5c700022e3f3396c2e00db14",Persil plat et coriandre,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"64073c479c6d10cd16eab6b7",Persil plat et coriandre,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"6405bf6db0da194777986273",Persil plat et estragon frais,"5ab4823c-bad5-403f-867c-8aaa2a17119a","Estragon, frais"
"5beeea4530006c194f531063",Persil plat et estragon frais,"5ab4823c-bad5-403f-867c-8aaa2a17119a","Estragon, frais"
"6405bfecb9d07cd5d38d7c51",Persil plat et menthe,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"64073baddf6297bb5beef106",Persil plat et menthe,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"5c264210c445fa3bed1be1e2",Persil plat et thym,"1db597b0-f17b-4c1e-97f9-d96c0b67d725","Thym, frais"
"6405bff4b0da194777986436",Persil plat et thym frais,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"64073e89df6297bb5beef287",Persil plat et thym frais,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"5be5b2e030006c07a8516a62","Persil plat, coriandre et menthe",add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
"6405bf8daf4af6d531d50c06","Persil plat, menthe et basilic",a8ee748c-7c64-4137-98b6-b1d5740e2e00,"Basilic, frais"
"5c70001ce3f3396c4723f663","Persil plat, menthe et basilic",a8ee748c-7c64-4137-98b6-b1d5740e2e00,"Basilic, frais"
"6405bf7eb9d07cd5d38d7adf",Pesto au poivron,"214ef20f-22e8-4c86-ac86-877079a9caf6","Sauce pesto rosso, préemballée"
"64073dc3df6297bb5beef24e",Pesto au poivron,"214ef20f-22e8-4c86-ac86-877079a9caf6","Sauce pesto rosso, préemballée"
"64125cfc7bee82308d551306",Pesto de champignons,fbba36df-ba49-485e-8d2a-03bfffb69ebf,"Sauce aux champignons, préemballée"
"64073bb8df6297bb5beef113",Pesto de champignons,fbba36df-ba49-485e-8d2a-03bfffb69ebf,"Sauce aux champignons, préemballée"
"6405bf58b0da194777986221",Pesto de champignons,fbba36df-ba49-485e-8d2a-03bfffb69ebf,"Sauce aux champignons, préemballée"
"5af2be19ae08b5194415a1a3",Pesto de poivrons,"214ef20f-22e8-4c86-ac86-877079a9caf6","Sauce pesto rosso, préemballée"
"6405bf9bb0da19477798630a",Pesto rosso,"214ef20f-22e8-4c86-ac86-877079a9caf6","Sauce pesto rosso, préemballée"
"64073e52df6297bb5beef277",Pesto rosso,"214ef20f-22e8-4c86-ac86-877079a9caf6","Sauce pesto rosso, préemballée"
"6427746e0b4b91315f171fe6",Pesto rosso,"214ef20f-22e8-4c86-ac86-877079a9caf6","Sauce pesto rosso, préemballée"
"5af2c16aae08b51b804e590e",Pesto rosso,"214ef20f-22e8-4c86-ac86-877079a9caf6","Sauce pesto rosso, préemballée"
"64073bc2df6297bb5beef12a",Pesto rosso,"214ef20f-22e8-4c86-ac86-877079a9caf6","Sauce pesto rosso, préemballée"
"64073df3df6297bb5beef25f",Pesto rosso,"214ef20f-22e8-4c86-ac86-877079a9caf6","Sauce pesto rosso, préemballée"
"64073bd09c6d10cd16eab651",Pesto vert alla genovese,"1bfc67ce-eb13-42ed-bde4-e40e93281579","Sauce pesto, préemballée"
"5d725d970dcef1000e487d7a",Pesto vert alla genovese,"1bfc67ce-eb13-42ed-bde4-e40e93281579","Sauce pesto, préemballée"
"6421532320d75c77facda436",Pesto vert alla genovese,"1bfc67ce-eb13-42ed-bde4-e40e93281579","Sauce pesto, préemballée"
"64073bff683721c9a32b07a1",Pesto vert alla genovese,"1bfc67ce-eb13-42ed-bde4-e40e93281579","Sauce pesto, préemballée"
"64073babdf6297bb5beef103",Pesto vert alla genovese,"1bfc67ce-eb13-42ed-bde4-e40e93281579","Sauce pesto, préemballée"
"6405bfe5b0da194777986405",Pesto vert alla genovese,"1bfc67ce-eb13-42ed-bde4-e40e93281579","Sauce pesto, préemballée"
"6405c01eb0da1947779864ca",Petit pain,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"64073c399c6d10cd16eab6ab",Petit pain,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"64073bd9df6297bb5beef146",Petit pain,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"64073bbfdf6297bb5beef124",Petit pain,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"6405bfa9af4af6d531d50c69",Petit pain,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"64073bdd9c6d10cd16eab657",Petit pain,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"64073ba69c6d10cd16eab615",Petit pain,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"6489060a7b6a161d101f75a1",Petit pain au pavot,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"6405bfe1b0da1947779863f5",Petit pain au pavot,"9e58a6a3-0e73-4011-98b0-21e3cff6d7c5",Pain (aliment moyen)
"5ca75c98e3f3392616454052",Dés de cuisse de poulet,"2808e1e7-3d16-4359-a5f0-5d3b5e346009","Poulet, cuisse, viande, cru"
"64b4fb6566be97d461e929ab",Dés de filet de dinde,"35688e41-d2e6-4032-9a27-f8170042167b","Dinde, escalope, crue"
"6405bfd9b0da1947779863dc",Dés de filet de porc,"14daee02-4263-407f-b571-dfc75a6ad4ee","Porc, filet, maigre, cru"
"5af2c14aae08b51b804e58aa",Dés de filet de poulet,"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"5af2be31ae08b5194415a1f3",Dés de fromage aux herbes,a8e698c8-9053-44b7-86c8-7b81d16e68eb,Spécialité fromagère non affinée à tartiner environ 30-40 % MG aromatisée (ex: ail et fines herbes)
"64073d1cdf6297bb5beef208",Dés de fromage aux herbes,a8e698c8-9053-44b7-86c8-7b81d16e68eb,Spécialité fromagère non affinée à tartiner environ 30-40 % MG aromatisée (ex: ail et fines herbes)
"5c8bcdafe3f3397358648c98",Petit pain tradition,"8a73063e-3250-4787-a06c-a24d2dab4100","Pain, baguette, de tradition française"
"5c9e3f0cc445fa5e2f374eb2",Dés de fromage bleu,"06c05056-6322-4d04-a670-76a4e9954476",Fromage bleu au lait de vache
"6405bfa0b0da19477798631b",Petits pois,"32c171ec-96de-41e6-8155-49e5357a50aa","Petits pois, crus"
"5c4b336ec445fa26fb0e3523",Petits pois,"32c171ec-96de-41e6-8155-49e5357a50aa","Petits pois, crus"
"64073ba7df6297bb5beef0fa",Petits pois,"32c171ec-96de-41e6-8155-49e5357a50aa","Petits pois, crus"
"5af2bea4ae08b5194415a39c",Dés de Gouda Vieux,"471a6ddc-c9ab-4683-987e-fd3bd781aacc",Gouda
"5da593b70433e13f51114e4a",Dés de potimarron,f69b84ce-3ec6-403d-b693-dec98ac3ab63,"Potimarron, pulpe, cru"
"5af2bde9ae08b5194415a0e1",Pignons de pin,c48429bf-2691-4830-898f-10e86477709b,Pignon de pin
"6405bf1eb9d07cd5d38d797a",Pilons de poulet,"13203588-90b2-4693-89af-6046a8ccb112","Poulet, pilon, cru"
"6405bfe4af4af6d531d50d28",Dinde au jambon serrano farcie aux cranberries,"390f6cd7-6b32-495a-988e-98ef1d3902d4","Dinde, viande, rôtie/cuite au four"
"6405bfceb9d07cd5d38d7bea",Dip d'avocat,d73c6cac-85fa-403b-b5be-147c7b4bebcf,"Guacamole, préemballé"
"63e51215a0a0603e5708dcbd",Eau,"82d00950-4b86-4f5f-823e-b3b547efb04e","Eau minérale Arcens, embouteillée, gazeuse, moyennement minéralisée (Arcens, 07)"
"6405c001b0da194777986460",Piment,"571dd65a-2c5b-465e-a0c9-b6051691838b","Piment, cru"
"6405bf99b9d07cd5d38d7b3c",Piment,"571dd65a-2c5b-465e-a0c9-b6051691838b","Piment, cru"
"5af2c164ae08b51b804e58fa",Piment jaune,"571dd65a-2c5b-465e-a0c9-b6051691838b","Piment, cru"
"6405bfb5b0da194777986363",Piment vert turc doux,"571dd65a-2c5b-465e-a0c9-b6051691838b","Piment, cru"
"5af2be3fae08b5194415a22c",Piments rouges turcs,"571dd65a-2c5b-465e-a0c9-b6051691838b","Piment, cru"
"5cb4497ec445fa72c4440bb2",Piments verts turcs,"571dd65a-2c5b-465e-a0c9-b6051691838b","Piment, cru"
